,time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum
6123,2016-12-28,-2.2,-16.8,-8.5,0.0
6124,2016-12-29,-2.2,-14.9,-7.0,0.0
6125,2016-12-30,-2.3,-15.1,-6.3,2.2
6126,2016-12-31,-1.3,-14.1,-7.8,0.0
6127,2017-01-01,-1.3,-15.0,-8.0,0.0
6128,2017-01-02,-1.3,-14.4,-8.4,0.0
6129,2017-01-03,-1.6,-14.5,-8.6,0.0
6130,2017-01-04,-3.8,-15.4,-8.5,0.0
6131,2017-01-05,-0.5,-14.2,-8.0,0.0
6132,2017-01-06,-2.3,-13.3,-8.0,0.0
6133,2017-01-07,-3.7,-13.4,-9.5,0.0
6134,2017-01-08,-3.8,-14.8,-9.7,0.0
6135,2017-01-09,-5.1,-15.1,-9.6,0.0
6136,2017-01-10,-4.4,-14.0,-9.0,0.0
6137,2017-01-11,-3.8,-15.9,-10.0,0.0
6138,2017-01-12,-3.5,-17.4,-10.5,0.0
6139,2017-01-13,-4.6,-17.8,-11.3,0.0
6140,2017-01-14,-5.1,-17.8,-11.6,0.0
6141,2017-01-15,-6.0,-17.8,-12.2,0.0
6142,2017-01-16,-5.3,-18.3,-12.4,0.0
6143,2017-01-17,-4.7,-18.3,-11.5,0.0
6144,2017-01-18,-4.7,-20.2,-12.5,0.0
6145,2017-01-19,-5.5,-21.1,-12.6,0.0
6146,2017-01-20,-4.1,-16.9,-10.4,0.0
6147,2017-01-21,-3.9,-17.2,-10.5,0.0
6148,2017-01-22,-0.8,-17.0,-8.7,0.0
6149,2017-01-23,-1.5,-16.9,-8.4,0.0
6150,2017-01-24,5.2,-13.2,-5.0,0.0
6151,2017-01-25,-0.2,-10.3,-5.2,0.0
6152,2017-01-26,2.3,-12.3,-5.8,0.0
6153,2017-01-27,0.3,-12.0,-5.0,0.0
6154,2017-01-28,-0.8,-10.6,-5.6,0.0
6155,2017-01-29,-0.3,-10.0,-4.9,0.0
6156,2017-01-30,-0.2,-12.5,-5.9,0.0
6157,2017-01-31,1.3,-13.3,-5.8,0.0
6158,2017-02-01,0.7,-12.5,-5.5,0.0
6159,2017-02-02,2.6,-10.4,-3.4,0.0
6160,2017-02-03,4.5,-11.0,-2.3,0.0
6161,2017-02-04,6.6,-7.4,-0.9,0.0
6162,2017-02-05,5.1,-4.0,-0.6,0.0
6163,2017-02-06,1.3,-8.4,-2.9,0.0
6164,2017-02-07,2.5,-9.1,-2.9,0.0
6165,2017-02-08,3.2,-9.8,-3.1,0.0
6166,2017-02-09,2.8,-12.3,-4.2,0.0
6167,2017-02-10,4.3,-10.7,-2.7,0.0
6168,2017-02-11,7.3,-10.4,-0.8,0.0
6169,2017-02-12,7.2,-9.9,0.1,0.0
6170,2017-02-13,8.3,-8.5,0.5,0.0
6171,2017-02-14,9.1,-5.5,2.0,0.0
6172,2017-02-15,7.7,-4.5,1.9,0.0
6173,2017-02-16,7.5,-5.9,0.9,0.0
6174,2017-02-17,12.0,-6.2,3.4,0.0
6175,2017-02-18,14.0,-2.5,6.1,0.0
6176,2017-02-19,13.7,-1.6,6.1,0.0
6177,2017-02-20,2.9,-6.8,-1.0,0.8
6178,2017-02-21,2.9,-11.9,-3.8,0.0
6179,2017-02-22,3.9,-12.9,-3.6,0.0
6180,2017-02-23,5.7,-11.5,-0.4,0.0
6181,2017-02-24,5.5,-6.5,0.4,0.2
6182,2017-02-25,6.6,-7.3,0.1,0.0
6183,2017-02-26,7.6,-8.3,0.7,0.0
6184,2017-02-27,7.9,-5.3,1.4,0.0
6185,2017-02-28,7.7,-7.4,0.9,0.0
6186,2017-03-01,9.8,-7.0,2.2,0.0
6187,2017-03-02,9.7,-7.0,2.4,0.0
6188,2017-03-03,8.2,-3.5,2.4,0.0
6189,2017-03-04,9.0,-2.6,2.9,0.0
6190,2017-03-05,10.6,-2.2,4.3,0.0
6191,2017-03-06,10.2,-2.2,4.2,0.0
6192,2017-03-07,10.9,-2.8,4.7,0.0
6193,2017-03-08,11.4,-2.0,5.0,0.0
6194,2017-03-09,11.1,-3.4,5.3,0.0
6195,2017-03-10,11.0,-4.4,4.5,0.0
6196,2017-03-11,13.4,-1.8,6.7,0.0
6197,2017-03-12,12.3,-0.5,5.8,0.0
6198,2017-03-13,9.8,-2.3,4.1,0.0
6199,2017-03-14,10.2,-2.9,4.3,0.0
6200,2017-03-15,9.6,-3.4,3.9,0.0
6201,2017-03-16,9.0,-5.2,2.6,0.0
6202,2017-03-17,11.5,-6.3,4.6,0.0
6203,2017-03-18,12.6,-3.1,6.6,0.0
6204,2017-03-19,14.9,-0.7,7.8,0.0
6205,2017-03-20,14.7,-1.5,8.8,0.0
6206,2017-03-21,12.9,1.0,7.5,0.0
6207,2017-03-22,6.5,-6.1,0.6,0.0
6208,2017-03-23,8.8,-7.0,1.8,0.0
6209,2017-03-24,9.7,-6.5,2.8,0.0
6210,2017-03-25,12.6,-5.1,5.5,0.0
6211,2017-03-26,17.0,-3.2,9.8,0.0
6212,2017-03-27,18.7,0.8,11.5,0.0
6213,2017-03-28,17.3,1.7,11.7,0.0
6214,2017-03-29,16.3,2.7,10.4,0.1
6215,2017-03-30,19.5,2.4,12.9,0.0
6216,2017-03-31,21.0,4.8,14.2,0.0
6217,2017-04-01,22.1,6.5,15.7,0.0
6218,2017-04-02,21.1,5.7,14.2,0.0
6219,2017-04-03,22.3,5.5,16.1,0.0
6220,2017-04-04,24.1,4.3,14.1,0.0
6221,2017-04-05,19.6,4.8,12.4,0.0
6222,2017-04-06,18.7,5.3,12.1,0.0
6223,2017-04-07,16.1,4.8,11.0,0.0
6224,2017-04-08,15.7,3.7,11.2,0.0
6225,2017-04-09,15.3,3.3,10.5,0.0
6226,2017-04-10,17.0,4.4,11.2,0.0
6227,2017-04-11,16.2,0.7,8.9,1.2
6228,2017-04-12,18.0,0.6,11.7,0.0
6229,2017-04-13,18.9,7.6,13.8,0.0
6230,2017-04-14,17.3,4.1,11.0,0.8
6231,2017-04-15,12.7,4.5,8.5,3.4
6232,2017-04-16,20.3,6.0,14.1,0.0
6233,2017-04-17,21.4,7.5,16.5,0.1
6234,2017-04-18,16.2,3.3,10.2,1.3
6235,2017-04-19,17.8,3.3,11.2,0.0
6236,2017-04-20,19.3,3.8,12.8,0.0
6237,2017-04-21,22.0,4.5,15.5,0.0
6238,2017-04-22,24.6,6.0,17.7,0.0
6239,2017-04-23,24.0,10.2,17.2,0.0
6240,2017-04-24,21.0,6.6,14.9,0.0
6241,2017-04-25,22.6,6.9,16.3,0.0
6242,2017-04-26,24.2,9.7,18.0,0.0
6243,2017-04-27,22.4,9.8,16.0,0.0
6244,2017-04-28,22.0,8.8,16.5,0.0
6245,2017-04-29,22.2,9.8,16.5,0.0
6246,2017-04-30,25.9,10.0,19.1,0.0
6247,2017-05-01,18.7,5.5,12.0,0.2
6248,2017-05-02,11.5,0.3,6.2,4.8
6249,2017-05-03,14.0,1.5,8.4,0.0
6250,2017-05-04,17.0,3.2,10.6,0.0
6251,2017-05-05,20.9,4.1,13.6,0.0
6252,2017-05-06,23.5,5.4,17.2,0.0
6253,2017-05-07,26.8,10.6,21.1,0.0
6254,2017-05-08,24.6,8.9,17.8,0.6
6255,2017-05-09,24.6,9.2,18.2,0.0
6256,2017-05-10,25.5,8.7,18.5,0.0
6257,2017-05-11,28.5,10.0,20.8,0.0
6258,2017-05-12,26.1,11.5,18.7,0.0
6259,2017-05-13,24.5,10.0,18.9,0.0
6260,2017-05-14,25.5,12.2,19.9,0.0
6261,2017-05-15,27.6,13.9,21.8,0.0
6262,2017-05-16,29.7,14.1,23.8,0.0
6263,2017-05-17,32.4,14.6,25.8,0.0
6264,2017-05-18,33.6,16.9,27.0,0.0
6265,2017-05-19,32.0,11.2,22.7,0.0
6266,2017-05-20,22.6,12.0,18.3,0.0
6267,2017-05-21,25.3,13.0,19.7,0.0
6268,2017-05-22,28.2,14.5,23.4,0.0
6269,2017-05-23,29.3,16.8,23.7,0.0
6270,2017-05-24,30.6,16.3,24.8,0.0
6271,2017-05-25,32.4,18.0,26.5,0.0
6272,2017-05-26,34.1,19.3,27.5,0.0
6273,2017-05-27,33.6,18.0,27.2,0.0
6274,2017-05-28,30.4,17.4,24.8,0.0
6275,2017-05-29,30.7,16.3,25.1,0.0
6276,2017-05-30,32.3,16.4,26.3,0.0
6277,2017-05-31,32.0,15.4,24.9,0.0
6278,2017-06-01,30.7,16.4,25.0,0.0
6279,2017-06-02,27.7,17.6,23.3,0.0
6280,2017-06-03,25.8,14.9,20.9,0.3
6281,2017-06-04,25.5,14.6,19.9,1.7
6282,2017-06-05,29.1,14.1,23.2,0.0
6283,2017-06-06,30.8,15.8,25.5,0.0
6284,2017-06-07,32.2,16.1,26.9,0.0
6285,2017-06-08,21.8,9.6,16.8,0.0
6286,2017-06-09,24.9,11.1,18.9,0.0
6287,2017-06-10,29.1,13.9,22.9,0.0
6288,2017-06-11,32.1,16.0,26.0,0.0
6289,2017-06-12,34.0,17.6,26.3,0.0
6290,2017-06-13,29.8,17.6,24.3,0.0
6291,2017-06-14,33.2,17.7,26.7,0.0
6292,2017-06-15,35.3,19.3,29.2,0.0
6293,2017-06-16,35.9,21.8,30.1,0.0
6294,2017-06-17,34.8,22.3,29.4,0.0
6295,2017-06-18,34.5,19.9,28.2,0.5
6296,2017-06-19,32.3,18.4,25.6,2.6
6297,2017-06-20,31.2,18.2,25.6,0.1
6298,2017-06-21,34.6,19.9,28.5,0.0
6299,2017-06-22,35.9,20.6,29.6,0.0
6300,2017-06-23,32.7,21.3,28.2,0.0
6301,2017-06-24,32.6,23.5,28.6,0.0
6302,2017-06-25,33.9,20.1,29.0,0.0
6303,2017-06-26,36.9,21.7,29.8,0.0
6304,2017-06-27,29.0,17.4,24.3,0.0
6305,2017-06-28,31.4,18.5,25.9,0.0
6306,2017-06-29,35.4,20.0,29.9,0.0
6307,2017-06-30,32.7,20.2,27.4,0.2
6308,2017-07-01,22.4,16.4,19.4,3.2
6309,2017-07-02,29.0,15.1,23.4,0.0
6310,2017-07-03,32.2,16.4,26.0,0.0
6311,2017-07-04,30.6,18.2,25.3,0.2
6312,2017-07-05,32.7,17.5,26.4,0.0
6313,2017-07-06,35.5,19.8,29.4,0.0
6314,2017-07-07,36.1,20.1,29.4,0.0
6315,2017-07-08,37.6,21.3,31.2,0.0
6316,2017-07-09,38.8,21.8,31.7,0.0
6317,2017-07-10,39.5,23.0,33.3,0.0
6318,2017-07-11,40.6,24.1,32.9,0.0
6319,2017-07-12,37.0,22.6,30.8,0.0
6320,2017-07-13,37.3,23.5,31.5,0.0
6321,2017-07-14,38.5,25.5,33.6,0.0
6322,2017-07-15,39.8,26.6,33.9,0.0
6323,2017-07-16,41.1,22.4,32.6,0.2
6324,2017-07-17,30.5,22.6,26.5,0.9
6325,2017-07-18,35.5,23.0,29.3,0.0
6326,2017-07-19,30.2,20.4,26.0,0.0
6327,2017-07-20,26.3,15.8,22.5,0.0
6328,2017-07-21,31.1,17.4,26.3,0.0
6329,2017-07-22,32.9,20.2,28.2,0.0
6330,2017-07-23,33.9,21.1,29.0,0.0
6331,2017-07-24,36.1,20.9,29.6,0.0
6332,2017-07-25,35.7,21.4,29.8,0.0
6333,2017-07-26,34.4,24.1,30.0,0.0
6334,2017-07-27,34.0,21.6,29.5,0.0
6335,2017-07-28,36.0,21.9,30.6,0.0
6336,2017-07-29,37.6,23.5,32.1,0.0
6337,2017-07-30,32.6,22.6,27.9,0.0
6338,2017-07-31,26.4,16.4,22.1,1.3
6339,2017-08-01,30.7,17.2,25.2,0.0
6340,2017-08-02,28.5,14.2,22.3,0.2
6341,2017-08-03,29.2,14.4,23.4,0.0
6342,2017-08-04,32.6,14.9,26.1,0.0
6343,2017-08-05,35.6,18.6,29.8,0.0
6344,2017-08-06,32.8,19.1,26.8,0.0
6345,2017-08-07,31.0,18.6,25.6,0.0
6346,2017-08-08,32.7,17.5,26.7,0.0
6347,2017-08-09,33.9,18.0,27.4,0.0
6348,2017-08-10,34.1,20.0,28.2,0.0
6349,2017-08-11,34.3,21.9,29.0,0.0
6350,2017-08-12,37.8,20.3,30.8,0.0
6351,2017-08-13,31.7,20.3,26.1,0.0
6352,2017-08-14,37.4,21.2,30.0,0.0
6353,2017-08-15,33.8,20.1,27.6,0.0
6354,2017-08-16,32.2,20.4,27.4,0.0
6355,2017-08-17,35.4,18.7,29.5,2.0
6356,2017-08-18,24.3,16.0,19.9,6.4
6357,2017-08-19,24.4,14.7,19.8,0.0
6358,2017-08-20,27.0,14.6,20.9,0.0
6359,2017-08-21,26.6,13.1,20.0,0.0
6360,2017-08-22,23.9,9.9,18.1,0.0
6361,2017-08-23,26.9,9.8,21.0,0.0
6362,2017-08-24,31.2,15.7,25.1,0.0
6363,2017-08-25,32.4,19.2,26.2,0.0
6364,2017-08-26,30.6,19.1,25.6,0.0
6365,2017-08-27,30.6,19.0,25.8,0.0
6366,2017-08-28,31.9,19.4,27.3,0.0
6367,2017-08-29,30.8,18.0,25.9,0.0
6368,2017-08-30,32.0,18.0,26.0,0.0
6369,2017-08-31,28.8,13.9,22.9,0.0
6370,2017-09-01,28.1,13.2,22.1,0.0
6371,2017-09-02,28.4,12.9,21.9,0.0
6372,2017-09-03,28.3,13.9,22.2,0.0
6373,2017-09-04,27.7,13.0,21.5,0.0
6374,2017-09-05,29.6,12.9,23.2,0.0
6375,2017-09-06,31.7,15.9,24.9,0.0
6376,2017-09-07,30.2,16.5,24.0,0.2
6377,2017-09-08,28.9,12.4,21.0,0.0
6378,2017-09-09,24.5,11.1,18.6,0.0
6379,2017-09-10,27.7,10.7,20.3,0.0
6380,2017-09-11,29.4,10.8,22.2,0.0
6381,2017-09-12,29.5,14.2,23.5,0.0
6382,2017-09-13,29.0,13.8,22.5,0.0
6383,2017-09-14,29.3,13.4,22.2,0.0
6384,2017-09-15,27.5,15.1,21.1,0.0
6385,2017-09-16,28.1,12.6,21.0,0.0
6386,2017-09-17,26.2,11.7,20.0,0.0
6387,2017-09-18,26.7,9.3,18.9,0.0
6388,2017-09-19,27.9,8.9,20.0,0.0
6389,2017-09-20,27.4,9.2,18.9,0.0
6390,2017-09-21,22.6,6.1,15.7,0.0
6391,2017-09-22,24.1,5.1,16.7,0.0
6392,2017-09-23,27.1,8.3,19.7,0.0
6393,2017-09-24,26.0,7.8,17.1,0.1
6394,2017-09-25,17.7,4.4,11.6,0.9
6395,2017-09-26,19.0,3.9,11.8,0.0
6396,2017-09-27,21.2,3.7,14.1,0.0
6397,2017-09-28,21.8,7.7,15.0,0.0
6398,2017-09-29,25.1,6.7,16.1,0.0
6399,2017-09-30,22.9,6.4,14.6,0.0
6400,2017-10-01,14.7,2.8,9.8,0.0
6401,2017-10-02,18.1,1.6,10.9,0.0
6402,2017-10-03,22.0,4.8,14.7,0.0
6403,2017-10-04,24.9,5.7,16.4,0.0
6404,2017-10-05,19.9,6.9,12.9,0.0
6405,2017-10-06,19.3,4.9,12.0,0.0
6406,2017-10-07,11.8,1.1,7.2,0.0
6407,2017-10-08,11.1,0.6,5.5,0.0
6408,2017-10-09,9.2,-3.2,4.2,0.0
6409,2017-10-10,11.7,-3.5,5.9,0.0
6410,2017-10-11,12.4,-2.2,6.0,0.0
6411,2017-10-12,14.9,-2.7,7.9,0.0
6412,2017-10-13,16.9,0.7,9.5,0.0
6413,2017-10-14,17.4,0.3,10.0,0.0
6414,2017-10-15,19.5,1.3,11.3,0.0
6415,2017-10-16,19.2,3.7,12.0,0.0
6416,2017-10-17,19.3,4.8,12.5,0.0
6417,2017-10-18,20.3,4.3,12.3,0.0
6418,2017-10-19,19.5,2.3,11.2,0.0
6419,2017-10-20,15.1,0.0,8.3,0.0
6420,2017-10-21,16.8,-0.3,9.1,0.0
6421,2017-10-22,18.7,1.7,10.4,0.0
6422,2017-10-23,18.3,0.9,10.4,0.0
6423,2017-10-24,14.5,5.1,10.4,0.0
6424,2017-10-25,18.2,5.5,11.9,0.0
6425,2017-10-26,17.9,0.8,9.4,0.0
6426,2017-10-27,10.8,-2.8,4.0,0.0
6427,2017-10-28,12.2,-3.0,4.6,0.0
6428,2017-10-29,11.6,-2.8,4.7,0.0
6429,2017-10-30,14.5,-2.6,6.8,0.0
6430,2017-10-31,15.9,-0.0,7.8,0.0
6431,2017-11-01,15.1,-0.9,8.0,0.0
6432,2017-11-02,16.0,1.6,8.8,0.0
6433,2017-11-03,17.5,0.4,9.8,0.0
6434,2017-11-04,16.7,1.0,9.4,0.0
6435,2017-11-05,9.9,-1.0,5.2,0.0
6436,2017-11-06,12.0,-1.9,5.1,0.0
6437,2017-11-07,12.6,-1.2,5.7,0.0
6438,2017-11-08,8.3,-4.8,2.5,0.0
6439,2017-11-09,8.7,-6.4,1.9,0.0
6440,2017-11-10,10.3,-3.2,4.0,0.0
6441,2017-11-11,6.8,-6.3,0.4,0.0
6442,2017-11-12,3.7,-8.9,-2.4,0.0
6443,2017-11-13,4.2,-10.1,-3.0,0.0
6444,2017-11-14,5.6,-10.4,-1.5,0.0
6445,2017-11-15,6.1,-9.2,-0.4,0.0
6446,2017-11-16,5.4,-6.8,-0.7,0.0
6447,2017-11-17,5.9,-8.8,-1.2,0.0
6448,2017-11-18,3.3,-10.8,-3.7,0.0
6449,2017-11-19,3.8,-11.7,-3.1,0.0
6450,2017-11-20,2.5,-10.1,-4.0,0.0
6451,2017-11-21,1.6,-11.6,-4.4,0.0
6452,2017-11-22,1.6,-12.8,-5.4,0.0
6453,2017-11-23,2.8,-13.7,-4.6,0.0
6454,2017-11-24,2.9,-13.9,-5.4,0.0
6455,2017-11-25,3.6,-12.7,-4.5,0.0
6456,2017-11-26,2.7,-12.1,-4.3,0.0
6457,2017-11-27,4.2,-10.3,-2.4,0.0
6458,2017-11-28,0.2,-9.1,-3.6,0.0
6459,2017-11-29,2.6,-11.8,-3.9,0.0
6460,2017-11-30,1.1,-14.1,-5.8,0.0
6461,2017-12-01,1.3,-12.6,-4.3,0.0
6462,2017-12-02,2.7,-11.7,-3.9,0.0
6463,2017-12-03,3.9,-13.2,-4.3,0.0
6464,2017-12-04,4.9,-10.2,-3.2,0.0
6465,2017-12-05,0.5,-12.9,-6.1,0.0
6466,2017-12-06,-1.5,-13.7,-7.9,0.0
6467,2017-12-07,1.6,-12.7,-5.7,0.0
6468,2017-12-08,-1.1,-15.8,-6.8,0.0
6469,2017-12-09,1.9,-16.0,-6.1,0.0
6470,2017-12-10,-0.2,-11.9,-6.1,0.0
6471,2017-12-11,-0.4,-13.5,-6.6,0.0
6472,2017-12-12,-0.3,-12.6,-5.4,0.0
6473,2017-12-13,-0.6,-10.9,-5.4,0.0
6474,2017-12-14,-0.5,-11.5,-6.3,0.0
6475,2017-12-15,-0.1,-16.8,-8.0,0.0
6476,2017-12-16,-3.6,-17.8,-11.1,0.0
6477,2017-12-17,-3.7,-15.8,-9.9,0.0
6478,2017-12-18,-2.9,-16.6,-9.8,0.0
6479,2017-12-19,-1.7,-17.6,-8.7,0.0
6480,2017-12-20,-1.5,-16.4,-8.4,0.0
6481,2017-12-21,-2.3,-13.8,-8.6,0.0
6482,2017-12-22,-2.2,-14.3,-8.2,0.0
6483,2017-12-23,-1.0,-15.2,-8.2,0.0
6484,2017-12-24,-0.6,-13.4,-6.7,0.0
6485,2017-12-25,0.2,-11.6,-6.2,0.0
6486,2017-12-26,2.2,-11.6,-4.6,0.0
6487,2017-12-27,4.2,-10.1,-3.3,0.0
6488,2017-12-28,-0.6,-11.5,-5.1,0.0
6489,2017-12-29,-1.8,-14.3,-8.1,0.0
6490,2017-12-30,-0.0,-14.6,-7.8,0.0
6491,2017-12-31,-2.4,-15.0,-8.3,0.0
6492,2018-01-01,-4.4,-16.1,-10.5,0.0
6493,2018-01-02,-4.0,-17.0,-10.3,0.0
6494,2018-01-03,-1.0,-15.1,-8.9,0.0
6495,2018-01-04,-5.9,-18.1,-12.2,0.0
6496,2018-01-05,-8.3,-19.4,-14.4,0.0
6497,2018-01-06,-10.5,-22.8,-16.2,0.0
6498,2018-01-07,-8.9,-23.9,-16.1,0.0
6499,2018-01-08,-6.9,-22.7,-14.3,0.0
6500,2018-01-09,-6.5,-21.3,-13.7,0.0
6501,2018-01-10,-5.4,-21.0,-11.9,0.0
6502,2018-01-11,-3.7,-18.3,-10.5,0.0
6503,2018-01-12,-4.1,-19.2,-10.1,0.0
6504,2018-01-13,-3.4,-16.2,-9.8,0.0
6505,2018-01-14,-2.5,-15.9,-8.7,0.0
6506,2018-01-15,-0.7,-15.5,-7.4,0.1
6507,2018-01-16,-4.5,-18.3,-10.8,0.0
6508,2018-01-17,-3.9,-19.7,-10.2,0.0
6509,2018-01-18,-1.6,-17.9,-8.3,0.0
6510,2018-01-19,0.1,-12.8,-6.2,0.0
6511,2018-01-20,-1.8,-12.7,-6.6,0.0
6512,2018-01-21,0.1,-13.5,-5.7,0.0
6513,2018-01-22,0.4,-15.2,-6.6,0.0
6514,2018-01-23,0.3,-11.8,-6.1,0.0
6515,2018-01-24,-1.9,-12.7,-6.9,0.0
6516,2018-01-25,-3.1,-13.9,-8.6,0.0
6517,2018-01-26,-6.3,-16.7,-11.8,0.0
6518,2018-01-27,-8.1,-16.6,-11.7,0.0
6519,2018-01-28,-5.7,-15.5,-11.0,0.0
6520,2018-01-29,-9.0,-15.9,-12.6,0.0
6521,2018-01-30,-7.1,-19.9,-13.0,0.0
6522,2018-01-31,-7.8,-21.4,-14.3,0.0
6523,2018-02-01,-5.7,-21.6,-13.0,0.0
6524,2018-02-02,-4.8,-19.3,-12.0,0.0
6525,2018-02-03,-3.4,-20.5,-11.4,0.0
6526,2018-02-04,-3.3,-19.8,-10.3,0.0
6527,2018-02-05,-3.8,-17.8,-10.4,0.0
6528,2018-02-06,-1.0,-18.3,-8.6,0.0
6529,2018-02-07,-0.9,-15.1,-7.4,0.0
6530,2018-02-08,-0.6,-14.6,-6.5,0.0
6531,2018-02-09,-3.4,-16.0,-9.1,0.0
6532,2018-02-10,-1.6,-18.0,-8.5,0.0
6533,2018-02-11,1.5,-15.8,-5.8,0.0
6534,2018-02-12,3.1,-14.0,-4.4,0.0
6535,2018-02-13,4.4,-9.0,-2.3,0.0
6536,2018-02-14,1.6,-11.6,-4.5,0.0
6537,2018-02-15,5.2,-12.6,-1.7,0.0
6538,2018-02-16,2.4,-5.1,-1.4,0.0
6539,2018-02-17,3.2,-9.0,-2.6,0.0
6540,2018-02-18,2.4,-10.7,-3.9,0.0
6541,2018-02-19,2.0,-12.3,-4.7,0.0
6542,2018-02-20,0.9,-13.0,-6.1,0.0
6543,2018-02-21,3.6,-13.9,-3.9,0.0
6544,2018-02-22,5.8,-11.3,-0.6,0.0
6545,2018-02-23,7.0,-7.3,0.8,0.0
6546,2018-02-24,10.1,-8.2,3.1,0.0
6547,2018-02-25,11.4,-3.2,4.2,0.0
6548,2018-02-26,11.4,-3.5,5.3,0.0
6549,2018-02-27,12.1,-5.0,5.0,0.0
6550,2018-02-28,8.3,-2.1,3.2,0.0
6551,2018-03-01,13.9,-1.5,6.8,0.0
6552,2018-03-02,14.7,0.6,7.6,0.0
6553,2018-03-03,9.4,-1.1,3.3,0.0
6554,2018-03-04,9.3,-5.5,2.6,0.0
6555,2018-03-05,11.8,-5.9,5.1,0.0
6556,2018-03-06,10.0,-2.7,3.7,0.0
6557,2018-03-07,14.5,-2.7,7.1,0.0
6558,2018-03-08,14.3,-2.7,6.7,0.0
6559,2018-03-09,15.9,-2.3,8.6,0.0
6560,2018-03-10,18.0,0.6,10.5,0.0
6561,2018-03-11,19.7,2.4,11.8,0.0
6562,2018-03-12,19.5,1.5,11.8,0.0
6563,2018-03-13,19.5,2.4,12.3,0.0
6564,2018-03-14,20.3,5.1,13.1,0.0
6565,2018-03-15,18.2,3.7,11.4,0.0
6566,2018-03-16,13.8,1.4,8.4,0.0
6567,2018-03-17,14.6,1.0,8.6,0.0
6568,2018-03-18,18.1,0.5,9.6,0.0
6569,2018-03-19,11.3,0.1,6.6,0.0
6570,2018-03-20,15.4,0.8,8.6,0.0
6571,2018-03-21,18.2,0.1,10.9,0.0
6572,2018-03-22,20.2,1.9,12.9,0.0
6573,2018-03-23,21.6,4.9,15.1,0.0
6574,2018-03-24,22.9,7.4,16.5,0.0
6575,2018-03-25,19.9,9.9,14.2,0.0
6576,2018-03-26,24.7,9.9,17.7,0.0
6577,2018-03-27,23.1,7.8,16.4,0.0
6578,2018-03-28,22.2,10.2,16.1,0.0
6579,2018-03-29,17.8,5.3,12.6,0.0
6580,2018-03-30,17.1,5.1,12.0,0.1
6581,2018-03-31,22.9,7.7,16.6,0.0
6582,2018-04-01,26.5,5.2,16.7,0.0
6583,2018-04-02,14.2,1.7,9.7,0.0
6584,2018-04-03,17.7,1.2,10.3,0.0
6585,2018-04-04,8.9,-5.3,2.5,0.0
6586,2018-04-05,7.8,-7.1,2.1,0.0
6587,2018-04-06,15.6,-3.7,6.8,0.0
6588,2018-04-07,19.3,-4.0,10.9,0.0
6589,2018-04-08,21.0,3.1,13.8,0.0
6590,2018-04-09,17.3,5.2,11.5,0.0
6591,2018-04-10,19.6,2.4,13.3,0.0
6592,2018-04-11,22.0,2.3,12.1,0.0
6593,2018-04-12,9.2,-3.0,3.9,0.0
6594,2018-04-13,13.9,-3.2,8.0,0.0
6595,2018-04-14,18.6,2.2,12.0,0.0
6596,2018-04-15,22.5,4.2,15.1,0.0
6597,2018-04-16,25.3,8.3,18.4,0.0
6598,2018-04-17,25.8,8.5,19.4,0.0
6599,2018-04-18,24.7,10.5,19.4,0.0
6600,2018-04-19,24.9,6.2,16.6,0.0
6601,2018-04-20,19.0,6.3,13.6,0.0
6602,2018-04-21,19.5,8.1,14.6,0.0
6603,2018-04-22,21.0,8.1,16.0,0.0
6604,2018-04-23,22.8,11.1,17.9,0.0
6605,2018-04-24,25.8,12.7,20.4,0.0
6606,2018-04-25,28.2,13.6,21.7,0.0
6607,2018-04-26,30.2,14.1,23.5,0.0
6608,2018-04-27,30.4,11.9,21.6,0.0
6609,2018-04-28,21.4,11.6,16.2,0.0
6610,2018-04-29,22.8,6.5,15.8,0.0
6611,2018-04-30,21.6,6.7,15.3,0.0
6612,2018-05-01,25.6,10.2,19.2,0.0
6613,2018-05-02,29.0,10.5,21.3,0.0
6614,2018-05-03,26.1,10.6,19.4,0.0
6615,2018-05-04,21.1,8.5,15.2,0.0
6616,2018-05-05,23.7,7.3,17.6,0.0
6617,2018-05-06,27.2,11.5,20.2,0.0
6618,2018-05-07,24.2,4.3,13.9,0.0
6619,2018-05-08,15.8,1.3,10.0,0.0
6620,2018-05-09,21.4,3.0,14.8,0.0
6621,2018-05-10,25.6,8.3,19.8,0.0
6622,2018-05-11,26.7,13.5,21.0,0.0
6623,2018-05-12,32.7,15.0,25.3,0.0
6624,2018-05-13,35.4,15.1,26.5,0.0
6625,2018-05-14,30.9,14.6,23.9,0.0
6626,2018-05-15,22.2,11.7,17.4,0.1
6627,2018-05-16,22.1,9.5,16.7,0.0
6628,2018-05-17,25.1,10.5,19.8,0.0
6629,2018-05-18,28.1,12.1,22.2,0.0
6630,2018-05-19,29.1,14.7,22.6,0.0
6631,2018-05-20,23.0,4.8,15.1,0.3
6632,2018-05-21,20.3,5.5,13.6,0.0
6633,2018-05-22,24.5,7.5,17.8,0.0
6634,2018-05-23,28.5,11.6,22.7,0.0
6635,2018-05-24,26.2,5.0,15.3,0.2
6636,2018-05-25,16.9,5.8,11.7,0.0
6637,2018-05-26,23.7,7.8,17.3,0.0
6638,2018-05-27,28.3,11.8,21.8,0.0
6639,2018-05-28,30.1,13.3,24.3,0.0
6640,2018-05-29,31.6,14.8,23.5,0.0
